pin_code,low_risk_count_0,high_risk_count_1,total_customers,state,zone,district,latitude,longitude
402107,8,10,18,Maharashtra,Navi Mumbai,Raigad,18.71157193491565,73.10986294283317
402106,7,5,12,Maharashtra,Navi Mumbai,Raigad,18.531180306309377,73.13343437866173
402105,9,11,20,Maharashtra,Navi Mumbai,Raigad,18.13774470809702,73.14183563498159
415418,8,4,12,Maharashtra,Goa-Panaji,SANGLI,16.904933785733498,74.13704754072339
441702,13,12,25,Maharashtra,Nagpur,Nagpur Moffusil,20.865133893997164,80.19231662671059
415415,11,5,16,Maharashtra,Goa-Panaji,SANGLI,17.141051228497826,73.88947929204885
441701,7,5,12,Maharashtra,Nagpur,Nagpur Moffusil,20.796778991940215,80.0192069204154
680122,15,6,21,Kerala,Kochi,Irinjalakuda,10.33539480469611,76.17006252849788
680121,17,14,31,Kerala,Kochi,Irinjalakuda,10.345105436080921,76.20540231719934
680123,11,12,23,Kerala,Kochi,Irinjalakuda,10.284746032308243,76.19969560404954
680125,9,9,18,Kerala,Kochi,Irinjalakuda,10.365622751702373,76.21130708398482
174321,10,10,20,Himachal Pradesh,,Una,31.528666635487884,76.35514576846487
174320,6,10,16,Himachal Pradesh,,Una,31.631664204061384,76.28310888129857
222202,9,7,16,Uttar Pradesh,Varanasi,Jaunpur,25.690168568850126,82.25180113456142
222203,8,10,18,Uttar Pradesh,Varanasi,Jaunpur,25.47489407881554,82.56326332076218
222201,8,6,14,Uttar Pradesh,Varanasi,Jaunpur,25.7739684022614,82.26518031437716
222204,13,10,23,Uttar Pradesh,Varanasi,Jaunpur,25.617582862096032,82.26152071300837
222205,12,8,20,Uttar Pradesh,Varanasi,Jaunpur,25.43579318851875,82.65520734644298
174319,7,6,13,Himachal Pradesh,,Una,31.80704747051481,75.97232914283879
174314,7,11,18,Himachal Pradesh,,Una,31.607746370704742,76.23847696918479
174315,10,12,22,Himachal Pradesh,,Una,31.411999172705954,76.33379338324887
174316,7,9,16,Himachal Pradesh,,Una,31.58195921503783,76.18568047746095
174317,4,10,14,Himachal Pradesh,,Una,31.474557432938756,76.17434084113056
174310,11,7,18,Himachal Pradesh,,Hamirpur,31.278319501028633,76.59486257230148
414105,10,5,15,Maharashtra,Pune,Ahmednagar,19.406719240771874,74.79813128600952
174311,7,9,16,Himachal Pradesh,,Hamirpur,31.572667027392754,76.52404476033807
174312,9,11,20,Himachal Pradesh,,Hamirpur,31.571066184047638,76.44011616535855
414102,9,6,15,Maharashtra,Pune,Ahmednagar,19.137310431915026,75.2237752753073
414103,7,4,11,Maharashtra,Pune,Ahmednagar,19.13392880592339,74.54259077110967
414101,9,10,19,Maharashtra,Pune,Ahmednagar,18.818881933696705,74.79088955928569
414106,6,5,11,Maharashtra,Pune,Ahmednagar,19.180618296441256,74.99160004350816
680102,15,5,20,Kerala,Kochi,Trichur,10.600396202743733,76.07037693596489
680101,7,6,13,Kerala,Kochi,Trichur,10.594894328212785,76.04036816157299
680104,8,9,17,Kerala,Kochi,Trichur,10.587232600230704,76.0665488610361
680103,9,7,16,Kerala,Kochi,Trichur,10.613901190665166,76.04554788442277
414113,9,7,16,Maharashtra,Pune,Ahmednagar,19.165762436493566,75.37824561661428
414111,9,7,16,Maharashtra,Pune,Ahmednagar,19.203155509540366,74.65762697509356
679123,9,3,12,Kerala,Calicut,Ottapalam,10.757190663269945,76.25843177143263
679122,11,9,20,Kerala,Calicut,Ottapalam,10.804611077814888,76.27804243902914
414110,11,7,18,Maharashtra,Pune,Ahmednagar,19.05151383660936,74.75669327033954
679121,13,10,23,Kerala,Calicut,Ottapalam,10.78035354510732,76.25311024194384
342037,12,6,18,Rajasthan,Jodhpur,Jodhpur,26.62123988964089,73.16311051745406
173001,7,7,14,Himachal Pradesh,,Solan,30.57559426270056,77.3455977907793
416709,6,8,14,Maharashtra,Goa-Panaji,RATNAGIRI,16.524320871528374,73.3906853219794
416707,7,12,19,Maharashtra,Goa-Panaji,RATNAGIRI,16.71492208194332,73.3593791360549
416705,13,10,23,Maharashtra,Goa-Panaji,RATNAGIRI,16.728026123064605,73.58156318334197
342032,6,2,8,Unknown,Unknown,Unknown,,
416704,8,6,14,Maharashtra,Goa-Panaji,RATNAGIRI,16.69341771098606,73.73955767339042
416703,14,7,21,Maharashtra,Goa-Panaji,SINDHUDURG,16.5512941762656,73.6503889738849
342030,11,5,16,Rajasthan,Jodhpur,Jodhpur,26.450884894496102,73.13221449263975
416702,7,11,18,Maharashtra,Goa-Panaji,RATNAGIRI,16.609036043713246,73.51177804549104
632404,14,11,25,Tamilnadu,Chennai City,Arakkonam,12.940648760345056,79.3183820435603
632403,11,9,20,Tamilnadu,Chennai City,Arakkonam,12.956592595063698,79.3093858717383
632401,9,5,14,Tamilnadu,Chennai City,Arakkonam,12.9305687437024,79.33496543203505
632406,13,7,20,Tamilnadu,Chennai City,Arakkonam,12.973747532708044,79.29166027426297
632405,11,6,17,Tamilnadu,Chennai City,Arakkonam,13.011891204602582,79.31220844036295
416712,12,7,19,Maharashtra,Goa-Panaji,RATNAGIRI,16.889139613249224,73.4620725606555
342026,11,5,16,Rajasthan,Jodhpur,Jodhpur,26.335463634508695,73.02934376516042
342025,8,9,17,Rajasthan,Jodhpur,Jodhpur,26.583964774358602,72.39256323445126
342024,9,10,19,Rajasthan,Jodhpur,Jodhpur,26.326926532499254,72.81530625607567
342023,8,8,16,Rajasthan,Jodhpur,Jodhpur,26.391194780090498,72.58960881832562
342029,5,7,12,Rajasthan,Jodhpur,Jodhpur,26.784712113643966,73.27687873041455
342028,10,9,19,Rajasthan,Jodhpur,Jodhpur,26.39196322845535,72.37602342386418
342027,13,8,21,Rajasthan,Jodhpur,Jodhpur,26.276356229111727,73.24971321277211
342022,10,12,22,Rajasthan,Jodhpur,Jodhpur,26.353491924819476,72.25162129324279
342021,6,8,14,Rajasthan,Jodhpur,Jodhpur,26.589660606193465,72.15267652444452
416713,7,11,18,Maharashtra,Goa-Panaji,RATNAGIRI,16.743055358005755,73.46436319871673
342015,9,11,20,Rajasthan,Jodhpur,Jodhpur,26.262961765571937,73.11458584921347
342014,7,6,13,Rajasthan,Jodhpur,Jodhpur,26.053995560742685,72.82015509047874
342013,5,7,12,Rajasthan,Jodhpur,Jodhpur,26.1904740812019,73.00090917593505
342012,12,5,17,Rajasthan,Jodhpur,Jodhpur,26.190434877834406,72.93388891956808
342017,6,7,13,Rajasthan,Jodhpur,Jodhpur,26.18117705474715,72.7915810539823
342016,5,14,19,Rajasthan,Jodhpur,Jodhpur,26.216739489183514,73.06189293256432
342011,6,7,13,Rajasthan,Jodhpur,Jodhpur,26.261832514357543,73.0341469620723
631102,10,3,13,Tamilnadu,Chennai City,Arakkonam,13.078382232435157,79.42313795760116
631101,13,8,21,Tamilnadu,Chennai City,Arakkonam,13.116971977703091,79.5789856682613
415403,9,15,24,Maharashtra,Goa-Panaji,SANGLI,16.994635935638577,74.27645735170681
342003,10,6,16,Rajasthan,Jodhpur,Jodhpur,26.272338920042216,73.00145256816757
415402,11,11,22,Maharashtra,Goa-Panaji,SANGLI,17.003178771147642,74.02550241834254
415401,12,7,19,Maharashtra,Goa-Panaji,SANGLI,16.959217496840992,74.19951629090913
342002,8,11,19,Unknown,Unknown,Unknown,,
342001,14,3,17,Rajasthan,Jodhpur,Jodhpur,26.291588162825615,73.0230728229168
342008,11,7,18,Rajasthan,Jodhpur,Jodhpur,26.27954926434928,72.97544155565704
342007,4,10,14,Rajasthan,Jodhpur,Jodhpur,26.32025914411216,73.05296280835597
342006,14,10,24,Rajasthan,Jodhpur,Jodhpur,26.30271512325789,73.05420357037067
342005,10,6,16,Rajasthan,Jodhpur,Jodhpur,26.216786445570374,73.0159012435344
415409,7,8,15,Maharashtra,Goa-Panaji,SANGLI,17.08628781400309,74.27811339285375
415408,7,8,15,Maharashtra,Goa-Panaji,SANGLI,16.99185067870946,74.08826681228923
415407,10,4,14,Maharashtra,Goa-Panaji,SANGLI,17.031204355549548,74.18758389815073
415406,9,8,17,Maharashtra,Goa-Panaji,SANGLI,17.089563618080582,74.20580011095052
415405,7,4,11,Maharashtra,Goa-Panaji,SANGLI,17.06829714394598,73.99105939231752
415404,12,7,19,Maharashtra,Goa-Panaji,SANGLI,17.12110245917348,74.21086667763315
247551,13,3,16,Uttar Pradesh,Bareilly,Saharanpur,29.851521432355664,77.68325646965424
247552,6,8,14,Unknown,Unknown,Unknown,,
247554,9,10,19,Uttar Pradesh,Bareilly,Saharanpur,29.69400415646278,77.67817262806611
415414,10,5,15,Maharashtra,Goa-Panaji,SANGLI,17.068132251776483,74.29531723238792
415413,9,9,18,Maharashtra,Goa-Panaji,SANGLI,17.10011663507617,74.33663898499094
415412,9,3,12,Maharashtra,Goa-Panaji,SANGLI,16.912977692792474,74.17898234746315
415411,10,9,19,Maharashtra,Goa-Panaji,SANGLI,16.920777296891035,74.28158097175549
415410,9,11,20,Maharashtra,Goa-Panaji,SANGLI,17.092422658600665,74.13804999704574
643102,11,8,19,Tamilnadu,"Western , Coimbatore",Nilgiris,11.344147161436899,76.80442499313664
670721,19,8,27,Kerala,Calicut,Thalassery,11.741451343079959,76.07692901922309
643103,10,4,14,Tamilnadu,"Western , Coimbatore",Nilgiris,11.377334629754339,76.82128204782525
643101,16,7,23,Tamilnadu,"Western , Coimbatore",Nilgiris,11.350477901111766,76.8079422126413
402104,11,11,22,Maharashtra,Navi Mumbai,Raigad,18.225896763521224,73.25646222917644
402103,11,12,23,Maharashtra,Navi Mumbai,Raigad,18.15806946903915,73.30746630842172
402102,12,7,19,Maharashtra,Navi Mumbai,Raigad,18.099024825997983,73.35602928141657
402101,9,9,18,Maharashtra,Navi Mumbai,Raigad,18.087312627046074,73.24997108853366
283207,6,6,12,Uttar Pradesh,Agra,Mainpuri,27.302229618467713,78.53692294324814
246275,8,13,21,Uttarakhand,,Pauri,29.935030182943404,79.04631525244164
283206,8,8,16,Uttar Pradesh,Agra,Mainpuri,27.300370284775347,78.42927386504527
283205,11,8,19,Uttar Pradesh,Agra,Mainpuri,27.112592764912016,78.45621837808937
246276,10,13,23,Uttarakhand,,Pauri,29.82813613620777,79.03727308816944
246277,13,4,17,Uttarakhand,,Pauri,29.757054805433192,79.02415714079189
283204,7,12,19,Uttar Pradesh,Agra,Mainpuri,27.245947605598346,78.28741583780261
283203,10,7,17,Uttar Pradesh,Agra,Mainpuri,27.12136427983816,78.4104765738622
246278,12,11,23,Uttarakhand,,Pauri,29.88795578047368,79.06220814860285
283202,10,5,15,Uttar Pradesh,Agra,Agra,27.23832706296076,78.15285350805553
283201,9,8,17,Uttar Pradesh,Agra,Agra,27.345574760398833,78.20225770406697
670731,7,9,16,Kerala,Calicut,Thalassery,11.732849336345648,75.89738167773791
246279,7,2,9,Uttarakhand,,Pauri,29.677359519608817,79.08233315100897
246285,11,12,23,Uttarakhand,,Pauri,30.013126912529838,79.11160175418539
271210,6,11,17,Uttar Pradesh,Gorakhpur,Gonda,27.514258400867206,82.55210625402425
271215,6,6,12,Uttar Pradesh,Gorakhpur,Gonda,27.422294363832766,82.62540309212024
643105,6,9,15,Tamilnadu,"Western , Coimbatore",Nilgiris,11.348919886938802,76.77221557413189
403410,6,10,16,Maharashtra,Goa-Panaji,Goa,15.357715255465855,74.25136435288346
670703,14,3,17,Kerala,Calicut,Thalassery,11.987579648857196,75.65675558745028
670702,18,14,32,Kerala,Calicut,Thalassery,11.92895417621356,75.60409431075541
670701,9,8,17,Kerala,Calicut,Thalassery,11.865217433967217,75.58961461461912
670706,13,8,21,Kerala,Calicut,Thalassery,12.048841684435747,75.74329576503138
670705,17,8,25,Kerala,Calicut,Thalassery,12.065939492243281,75.66082160141679
670704,9,4,13,Kerala,Calicut,Thalassery,11.989144847931076,75.75384188934598
670708,9,8,17,Kerala,Calicut,Thalassery,11.915118170811132,75.54556217156328
271201,7,7,14,Uttar Pradesh,Gorakhpur,Gonda,27.432103549207067,82.17897624444807
271202,6,9,15,Uttar Pradesh,Gorakhpur,Gonda,27.265842814621085,82.03453474720939
403403,12,7,19,Maharashtra,Goa-Panaji,Goa,15.523028302436947,73.90323037606795
271203,12,10,22,Uttar Pradesh,Gorakhpur,Gonda,27.639123917391252,82.54220832065123
403404,10,8,18,Maharashtra,Goa-Panaji,Goa,15.43560368793564,73.97872618082194
271204,7,7,14,Uttar Pradesh,Gorakhpur,Gonda,27.35441736481563,81.9589266303753
271205,9,9,18,Uttar Pradesh,Gorakhpur,Gonda,27.54387456366961,82.28953378608527
403406,11,14,25,Maharashtra,Goa-Panaji,Goa,15.421126330724485,74.15672753894988
271206,12,11,23,Uttar Pradesh,Gorakhpur,Gonda,27.595170804959054,82.67490811163812
271207,12,7,19,Uttar Pradesh,Gorakhpur,Gonda,27.701666790924783,82.24365869001021
403409,7,10,17,Maharashtra,Goa-Panaji,Goa,15.38186480231029,74.02491785310862
271208,6,8,14,Uttar Pradesh,Gorakhpur,Gonda,27.54632626554259,82.40724530108281
271209,5,9,14,Uttar Pradesh,Gorakhpur,Gonda,27.35403431627766,82.07609631464287
403401,7,6,13,Maharashtra,Goa-Panaji,Goa,15.39741468776186,73.99614190582398
403402,12,10,22,Maharashtra,Goa-Panaji,Goa,15.49630549127054,73.90531968169952
331302,8,15,23,Rajasthan,Jodhpur,Churu,28.81645015128303,74.79709844848658
331303,9,6,15,Rajasthan,Jodhpur,Churu,28.421163462161402,75.3940559672778
331304,6,8,14,Rajasthan,Jodhpur,Churu,28.661253839078373,74.95312598623947
331305,10,8,18,Rajasthan,Jodhpur,Churu,28.486696012914233,75.50049268013831
331301,7,8,15,Rajasthan,Jodhpur,Churu,28.544351116471272,75.57655607474287
631152,9,7,16,Tamilnadu,Chennai City,Arakkonam,13.04282702406569,79.7487618857687
631151,8,8,16,Tamilnadu,Chennai City,Arakkonam,13.024592572251827,79.71970513996405
284501,13,5,18,Uttar Pradesh,Agra,Jhansi,24.782385669548344,78.28105131554564
416701,9,11,20,Maharashtra,Goa-Panaji,RATNAGIRI,16.83958519182803,73.56503926463024
752022,18,3,21,Odisha,Bhubaneswar HQ,Bhubaneswar,19.871856603730123,85.42734296805241
752023,8,5,13,Odisha,Bhubaneswar HQ,Bhubaneswar,19.909856877804167,85.40377021190346
752024,11,6,17,Odisha,Bhubaneswar HQ,Nayagarh,19.967151446077466,85.41013881530723
752025,13,7,20,Odisha,Bhubaneswar HQ,Nayagarh,19.96957489422162,85.2658384569218
752020,6,6,12,Odisha,Bhubaneswar HQ,Bhubaneswar,20.0450890976826,85.51714539926235
752021,12,9,21,Odisha,Bhubaneswar HQ,Bhubaneswar,19.952966325561878,85.47476992330834
764006,10,11,21,Odisha,Berhampur,Koraput,18.852025700884326,82.60007014872686
332746,13,7,20,Rajasthan,,Jhunjhunu,28.0528078991443,75.9497010380604
764005,6,12,18,Odisha,Berhampur,Koraput,18.838317713256853,82.50159830872813
332742,7,7,14,Rajasthan,,Sikar,27.190463653129775,75.17619442520065
331411,9,7,16,Rajasthan,Jodhpur,Churu,28.678220304451337,74.31007089898273
523252,5,1,6,Andhra Pradesh,Vijayawada,Markapur,15.746224558608118,79.77416739777037
764011,13,9,22,Odisha,Berhampur,Koraput,18.820515284429387,82.61936777264454
523254,8,12,20,Andhra Pradesh,Vijayawada,Markapur,15.388762398518349,79.56605643406313
523253,8,9,17,Andhra Pradesh,Vijayawada,Markapur,15.556595209172634,79.7193633369882
764014,8,6,14,Odisha,Berhampur,Koraput,18.853195682935763,83.1288308977715
608703,12,11,23,Tamilnadu,"Central , Trichirapalli",Cuddalore,11.41334744634312,79.40237314611828
752019,10,7,17,Odisha,Bhubaneswar HQ,Bhubaneswar,19.961646654527883,85.54377802554178
608704,12,4,16,Tamilnadu,"Central , Trichirapalli",Cuddalore,11.479455269086056,79.55419259119053
752015,4,7,11,Odisha,Bhubaneswar HQ,Puri,20.073957357668622,85.71487109960155
752016,12,11,23,Odisha,Bhubaneswar HQ,Puri,20.02170388602381,85.74922826762452
752017,5,9,14,Odisha,Bhubaneswar HQ,Puri,19.968887103478487,85.63402495481759
608701,12,12,24,Tamilnadu,"Central , Trichirapalli",Cuddalore,11.360132648400729,79.48409121084208
608702,10,4,14,Tamilnadu,"Central , Trichirapalli",Cuddalore,11.41774054720286,79.51345121846788
752018,9,7,16,Odisha,Bhubaneswar HQ,Bhubaneswar,20.064522163119264,85.58329443345141
752034,8,8,16,Odisha,Bhubaneswar HQ,Bhubaneswar,19.827909223938782,85.3051705919366
752035,10,12,22,Odisha,Bhubaneswar HQ,Bhubaneswar,19.87116466153305,85.09195633084892
752030,13,11,24,Odisha,Bhubaneswar HQ,Bhubaneswar,19.749384509278382,85.23755088380518
752031,11,5,16,Odisha,Bhubaneswar HQ,Bhubaneswar,19.79466409993466,85.13116647705138
752032,12,7,19,Odisha,Bhubaneswar HQ,Puri,19.608013385486156,85.26679035601066
331402,13,9,22,Rajasthan,Jodhpur,Churu,28.426881220253396,74.65382349753193
331403,9,6,15,Rajasthan,Jodhpur,Churu,28.47789761129049,74.3967042019492
535240,10,12,22,Andhra Pradesh,Visakhapatnam,Vizianagaram,17.98892309646175,83.2257057877574
523263,12,8,20,Andhra Pradesh,Vijayawada,Prakasam,15.670822140235167,79.95077969332668
523262,8,4,12,Andhra Pradesh,Vijayawada,Prakasam,15.559957207258769,80.05344845014126
523265,8,10,18,Andhra Pradesh,Vijayawada,Markapur,15.840962761750292,79.8143971208956
523264,8,5,13,Andhra Pradesh,Vijayawada,Prakasam,15.722912854318317,79.84055264543548
764004,10,10,20,Odisha,Berhampur,Koraput,18.87299455696174,82.5669515318339
764003,11,4,15,Odisha,Berhampur,Koraput,18.754301641305155,82.56091085726861
764002,9,12,21,Odisha,Berhampur,Koraput,18.924175399848217,82.4028757034295
764001,4,7,11,Odisha,Berhampur,Koraput,18.85820295651295,82.57464948960663
752026,13,8,21,Odisha,Bhubaneswar HQ,Nayagarh,20.075913528924588,85.33694906696799
752027,10,5,15,Odisha,Bhubaneswar HQ,Bhubaneswar,19.861626805841322,85.36288315280538
523261,6,11,17,Andhra Pradesh,Vijayawada,Prakasam,15.84568822332806,80.06436446723886
523260,8,8,16,Andhra Pradesh,Vijayawada,Prakasam,15.914710888560014,80.03127661954332
752001,6,11,17,Odisha,Bhubaneswar HQ,Puri,19.800549274381137,85.80882318405673
752002,9,13,22,Odisha,Bhubaneswar HQ,Puri,19.818235271753153,85.78151955544865
752003,6,2,8,Odisha,Bhubaneswar HQ,Puri,19.815056493899554,85.85976335114428
535213,10,8,18,Andhra Pradesh,Visakhapatnam,Vizianagaram,18.054864471976607,83.5439106822681
535214,13,8,21,Andhra Pradesh,Visakhapatnam,Vizianagaram,18.050133117555156,83.32139092546757
535215,5,9,14,Andhra Pradesh,Visakhapatnam,Vizianagaram,18.13463038161746,83.30107977145376
332722,8,9,17,Rajasthan,,Sikar,27.489673990029395,75.50770158301573
523227,9,8,17,Andhra Pradesh,Vijayawada,Markapur,15.464661143087055,79.40066632370316
332721,11,9,20,Rajasthan,,Sikar,27.611960988569873,75.41907611354745
523226,10,7,17,Andhra Pradesh,Vijayawada,Prakasam,15.568058934979428,79.85553766117621
523228,8,5,13,Andhra Pradesh,Vijayawada,Markapur,15.467881799293933,79.34763768435538
344708,9,7,16,Rajasthan,Jodhpur,Barmer,25.450703532137474,71.35427125225752
523230,11,9,20,Andhra Pradesh,Vijayawada,Markapur,15.317769182807758,79.46508535069607
788002,13,10,23,Assam,,Cachar,24.89153901798446,92.80529035276076
788001,13,10,23,Assam,,Cachar,24.823757669704207,92.80468567487634
788004,6,4,10,Assam,,Cachar,24.817309957793952,92.79200423200781
344704,11,7,18,Rajasthan,Jodhpur,Barmer,25.155657865796496,71.39472523100804
788003,10,11,21,Assam,,Cachar,24.860063023025642,92.76004233455231
344705,9,9,18,Rajasthan,Jodhpur,Barmer,26.289871556861833,71.16794084404897
801503,10,8,18,Bihar,,Patna,25.653759005104213,85.01943004583009
788006,10,5,15,Assam,,Cachar,24.786251358950604,92.80580514326597
344706,12,6,18,Rajasthan,Jodhpur,Barmer,24.911706494245973,71.11307349829694
788005,9,5,14,Assam,,Cachar,24.80994250766303,92.8201012662489
344701,13,3,16,Rajasthan,Jodhpur,Barmer,26.210601272094898,71.33665256688464
344702,8,7,15,Rajasthan,Jodhpur,Barmer,25.335991571225243,70.97408417245092
344703,12,8,20,Rajasthan,Jodhpur,Barmer,25.672438736525685,71.65753740901165
332719,10,8,18,Rajasthan,,Sikar,27.53441406074043,75.74700117171234
752011,8,1,9,Odisha,Bhubaneswar HQ,Puri,19.82698219356941,85.63868333185626
535220,9,8,17,Andhra Pradesh,Visakhapatnam,Vizianagaram,18.250755928117368,83.44869856398371
332718,12,11,23,Rajasthan,,Sikar,27.801994443609658,75.9752279969292
752012,11,6,17,Odisha,Bhubaneswar HQ,Puri,19.89836879269046,85.77201929830204
535221,9,15,24,Andhra Pradesh,Visakhapatnam,Vizianagaram,18.193477043883476,83.23588430800129
752013,7,8,15,Odisha,Bhubaneswar HQ,Puri,19.860177224225335,85.7301557137657
752014,5,15,20,Odisha,Bhubaneswar HQ,Puri,19.944016438772568,85.77664622678589
332715,9,9,18,Rajasthan,,Sikar,27.480484319084965,75.62479163481278
332714,9,7,16,Rajasthan,,Sikar,27.681732139267943,75.72245235580455
752010,10,9,19,Odisha,Bhubaneswar HQ,Puri,19.746072478398784,85.479415478348
332716,6,13,19,Rajasthan,,Jhunjhunu,27.833505566790233,75.72160234530926
332711,9,13,22,Rajasthan,,Sikar,27.827383626724885,75.85759217866637
801506,4,10,14,Bihar,,Patna,25.605235613196225,85.07454891852613
801507,7,10,17,Bihar,,Patna,25.560219850783405,85.04199509853696
332710,10,11,21,Rajasthan,,Sikar,27.215488802389547,75.3045116251846
788007,13,9,22,Assam,,Cachar,24.801167031166344,92.76753524139296
332713,5,11,16,Rajasthan,,Sikar,27.750270509483524,75.80082162148692
788009,8,8,16,Assam,,Cachar,24.84095172230806,92.86357593145759
332712,13,12,25,Rajasthan,,Sikar,27.41247772852404,75.69628568339196
801505,11,9,20,Bihar,,Patna,25.53334422725553,85.04547299604211
572201,6,8,14,Karnataka,South Karnataka,Tumakuru,13.274287814326964,76.46311500760874
523241,8,11,19,Andhra Pradesh,Vijayawada,Markapur,15.672466812204823,79.45645077797165
788011,9,9,18,Assam,,Cachar,24.69635453984295,92.75034245298441
523240,13,7,20,Andhra Pradesh,Vijayawada,Markapur,15.620169954825826,79.5978241051531
