order_value,item_quantity,identical_items,payment_method,failed_payment_attempts,order_hour,checkout_time_sec,address_mismatch,order_velocity,customer_tenure_days,order_risk_label
22960.10,4,1,1,0,0,29,0,1,1201,1
10414.89,9,2,1,3,8,263,1,5,633,1
33663.63,2,0,0,1,6,266,1,5,341,1
37038.09,1,1,0,0,13,401,0,2,209,0
17392.90,2,1,1,4,14,241,1,4,1274,0
13598.62,10,8,0,1,0,60,0,8,438,1
36880.81,3,1,0,1,11,359,1,4,61,0
7294.13,8,8,1,1,3,322,1,6,793,1
25989.69,3,2,0,4,12,356,1,3,204,0
3495.59,4,0,0,1,5,429,0,8,116,0
22379.87,7,1,0,0,3,94,0,2,1071,0
23806.61,9,8,0,3,8,113,1,1,663,1
39096.76,6,1,0,0,3,53,1,7,907,1
20131.01,5,4,1,3,19,497,0,8,1038,1
34064.14,2,2,1,0,8,220,1,2,14,0
32358.92,5,3,1,2,22,381,1,1,695,1
8700.91,8,8,0,3,6,48,0,4,278,0
11698.01,5,3,0,3,15,267,1,8,1285,0
27586.36,4,4,0,4,0,123,0,4,448,0
1095.87,10,9,0,0,18,331,0,7,1028,0
13606.52,10,0,1,1,8,447,0,5,1349,0
28800.78,3,3,0,3,22,478,0,3,169,0
3051.09,1,0,0,2,9,341,1,5,145,0
766.19,6,0,0,4,12,262,1,5,389,1
36329.94,8,0,1,2,10,412,0,7,624,1
34918.88,2,2,1,0,22,159,1,8,43,1
32173.89,1,0,0,0,7,209,1,7,1078,1
3488.29,3,1,0,0,16,146,0,5,484,0
21865.74,2,0,0,4,13,546,0,5,1089,0
39522.00,2,1,0,1,18,142,1,5,856,0
7336.80,7,0,1,3,21,120,0,7,1467,1
10556.72,3,1,0,4,20,429,0,5,1407,0
38509.58,8,8,0,4,7,150,1,8,873,1
23258.73,1,1,1,3,3,402,1,6,741,1
34485.57,10,8,0,4,14,262,0,5,921,1
3414.16,3,3,1,3,23,22,1,4,601,1
33369.67,4,4,1,3,3,25,1,5,542,1
3379.51,4,3,0,3,2,72,1,7,657,0
25426.11,6,6,0,0,14,547,1,6,1036,1
24833.42,1,0,0,1,14,272,0,5,878,0
1752.48,8,2,0,4,22,547,1,4,810,0
23112.89,6,6,0,2,20,607,1,1,585,0
38024.97,9,8,1,1,11,602,1,5,1467,1
36768.35,6,3,1,2,20,236,1,3,774,0
25343.84,8,1,0,4,21,464,1,8,822,1
17858.11,2,1,1,3,1,96,0,6,1130,0
33791.12,3,0,1,2,18,356,1,8,56,1
38597.54,3,3,1,1,14,62,1,1,600,1
9264.49,5,2,0,2,0,511,1,5,108,0
27927.40,2,2,0,0,0,325,0,8,532,0
10396.86,2,0,0,0,4,228,1,7,262,0
34530.41,1,1,0,3,17,202,1,1,909,1
37913.65,10,6,0,4,3,314,1,4,826,1
15844.78,2,0,1,4,18,443,1,4,295,1
6992.62,2,1,0,1,2,125,0,6,863,0
9568.18,7,1,1,2,22,96,1,3,375,0
33817.47,7,6,1,0,22,448,1,8,71,1
21840.16,9,3,0,2,6,343,1,5,1296,1
24706.14,5,5,1,3,16,132,1,1,627,1
4097.22,6,6,1,3,6,461,1,2,665,1
24693.50,1,1,1,2,21,85,0,3,1141,0
1795.90,5,0,0,1,21,236,1,2,1245,0
9176.63,5,0,1,4,0,567,0,2,711,0
8007.30,9,6,0,4,17,320,0,6,49,1
21876.07,6,4,0,0,11,111,1,3,275,1
36946.48,5,0,1,0,1,410,0,7,362,1
38385.79,9,9,0,4,5,393,1,7,452,1
26057.69,6,5,1,1,7,500,1,6,1132,1
30879.69,6,2,0,4,19,125,1,8,1297,1
15680.40,10,10,1,0,8,34,1,4,1440,0
34433.76,5,4,0,0,21,344,1,3,30,1
8175.63,2,2,1,3,18,414,0,7,1099,0
30815.55,1,0,1,1,2,335,0,6,364,0
8730.14,1,0,1,4,14,62,1,3,559,0
3170.15,4,2,1,0,12,433,0,7,1500,0
1330.48,1,0,1,2,11,435,0,5,1180,0
9944.96,3,3,1,4,12,374,1,8,656,1
1392.43,9,0,0,4,6,99,1,3,375,0
3535.62,1,1,1,2,14,590,1,4,1331,1
5855.80,6,2,1,4,11,102,1,5,465,1
18325.10,9,3,0,0,10,325,0,2,53,0
7936.43,4,3,0,4,2,263,1,2,1064,0
38040.19,4,0,0,1,16,16,1,4,551,0
5382.36,9,6,1,2,4,237,0,3,1280,0
36067.60,3,2,1,0,13,271,0,8,1137,1
30904.05,3,1,0,3,12,572,1,7,489,0
25251.49,10,6,1,0,19,543,0,7,1267,1
15499.92,2,2,0,3,5,125,1,4,80,0
35755.74,1,0,0,4,9,358,0,3,1469,0
1023.09,4,1,1,1,23,206,1,3,527,0
5834.71,6,0,0,1,18,14,0,6,102,0
21652.34,7,0,0,3,8,329,1,1,1131,1
20353.48,4,2,1,2,21,169,0,2,258,0
34596.87,7,6,0,3,4,607,0,6,22,1
18012.03,5,0,0,1,21,365,1,6,347,1
2661.27,1,1,0,2,10,534,0,8,220,0
5991.04,9,2,1,1,20,490,1,7,275,0
12483.28,3,0,1,4,7,389,0,1,1309,0
23736.88,4,4,0,0,7,75,0,1,1266,1
30422.42,6,1,1,1,17,112,1,2,424,0
31640.16,6,2,0,4,12,480,1,2,515,0
11574.64,9,4,1,2,14,392,1,1,1026,1
11055.09,6,1,0,1,18,327,0,8,144,0
16268.21,9,7,0,1,17,131,0,5,458,1
20418.94,8,1,1,0,18,354,1,4,775,0
2542.65,5,1,1,4,7,401,1,4,387,0
22536.40,8,7,1,3,10,22,1,6,78,1
34822.10,7,3,1,3,12,588,1,6,143,1
16184.60,7,6,0,1,20,67,1,3,626,0
40261.61,8,5,0,0,14,40,1,7,302,1
16829.39,1,1,1,3,3,330,0,8,1301,0
832.43,10,5,1,2,13,212,0,3,1126,0
27746.38,5,0,1,1,7,375,0,1,1114,0
36802.12,9,6,0,3,1,219,1,3,1219,1
13806.33,3,2,0,1,23,472,1,1,703,0
38231.79,2,0,1,3,12,514,0,5,175,1
22627.49,6,4,1,1,3,456,0,2,589,1
11573.64,9,6,0,0,0,208,1,7,1414,1
12274.77,10,8,0,1,4,191,0,1,1296,0
12790.42,3,2,0,1,4,185,0,3,809,0
38553.05,2,2,0,1,10,59,1,4,892,0
33554.45,7,7,0,3,14,560,1,3,73,1
11999.93,9,2,0,0,8,586,1,5,821,0
24502.02,8,4,0,1,14,591,0,8,639,0
37760.36,8,4,1,0,23,87,0,7,842,1
7220.92,7,6,0,3,22,124,1,5,1198,1
624.67,5,5,1,2,6,581,1,1,1240,0
30512.13,3,0,1,2,15,409,1,8,316,0
16485.23,8,4,1,4,6,325,0,2,2,1
35003.36,6,2,0,2,3,530,0,3,1333,0
10696.78,5,5,1,1,7,484,0,2,71,1
32468.46,7,2,1,1,5,160,0,2,855,1
3585.01,5,0,1,0,13,110,0,3,329,0
1923.55,10,0,1,3,5,224,1,7,1280,1
34478.49,8,3,1,0,2,437,1,7,648,1
24793.49,5,0,1,2,9,49,0,8,253,1
39822.34,4,2,1,0,9,482,0,2,1318,1
9783.96,8,7,0,4,12,421,0,3,335,0
31376.99,9,5,1,0,19,416,0,7,332,1
37163.86,2,0,0,1,23,588,1,5,945,1
34202.73,7,6,0,1,13,443,0,6,1202,0
4875.47,9,7,1,3,5,92,0,6,1270,1
16582.64,3,0,0,0,7,138,1,5,218,0
7400.74,4,4,1,4,1,580,1,4,522,1
18711.42,2,2,0,2,8,282,1,1,873,0
22635.27,10,1,0,0,12,443,0,4,204,0
11301.59,1,1,0,3,14,119,1,5,38,0
34115.48,1,1,1,2,16,403,1,8,386,0
3793.72,4,2,0,3,12,229,1,5,197,0
39468.74,9,5,1,4,21,90,1,3,1327,1
22308.50,7,0,1,2,23,286,1,4,807,1
8869.40,3,2,1,3,3,513,0,2,607,0
33168.79,3,2,0,3,11,420,0,4,272,0
11611.22,3,1,0,4,17,573,1,5,419,1
29156.48,2,1,0,3,13,25,0,7,940,0
21129.28,5,0,0,3,23,314,1,7,721,1
3224.12,8,5,1,3,17,392,1,7,1050,1
12504.71,8,5,0,4,14,462,0,2,265,1
38855.82,1,0,1,2,19,379,1,2,156,0
19108.97,9,5,0,3,11,98,0,8,1386,1
1651.35,2,1,0,4,23,499,0,6,415,0
37082.72,10,4,1,4,4,599,0,4,831,1
36827.16,7,3,1,3,4,207,0,2,396,1
18688.41,10,7,0,0,19,167,0,3,1383,0
37602.02,5,2,0,2,12,424,1,2,737,1
31428.73,3,2,0,2,3,62,0,6,918,1
8712.11,6,0,0,2,4,323,1,7,837,0
12025.13,10,3,0,4,1,41,0,8,123,1
4826.51,2,0,0,3,18,271,1,6,782,1
6566.36,5,5,0,1,15,42,1,5,988,0
29900.45,2,2,0,2,12,161,1,3,1369,0
7642.50,8,7,1,2,23,114,0,1,1073,1
35530.89,8,6,0,2,7,156,1,6,875,1
17159.86,10,6,0,2,2,76,0,8,394,0
9786.30,3,3,1,3,18,201,0,4,1356,0
3292.06,10,10,0,1,23,197,0,3,1215,0
36909.04,5,0,1,4,18,204,0,4,315,0
18065.77,5,0,1,1,10,597,1,1,269,0
17935.10,8,7,0,0,22,288,1,7,910,0
31122.98,7,4,1,4,23,557,0,7,1264,1
34098.26,5,3,0,1,12,512,0,1,644,1
5000.79,10,6,1,0,6,216,0,7,55,1
10894.71,5,5,0,4,5,219,0,3,1059,0
30261.31,9,6,1,4,8,577,1,2,975,1
6435.84,8,4,1,4,3,299,0,7,415,1
37896.39,4,4,0,1,7,57,1,7,921,1
22555.99,9,1,1,3,4,321,0,1,993,1
6141.75,10,8,0,3,19,557,0,8,647,1
9766.95,2,2,1,0,15,342,0,4,191,0
32618.13,10,8,0,3,14,188,0,6,886,1
27447.10,1,1,1,1,1,336,0,6,1253,0
18097.14,4,1,0,2,4,243,0,2,1279,0
21108.04,4,3,0,0,13,358,0,4,1495,0
34898.64,6,5,0,3,21,504,0,8,814,0
16705.55,4,4,1,4,18,224,0,4,142,0
31214.14,2,2,1,3,17,400,1,6,445,1
23954.92,10,7,0,2,9,479,0,1,736,0
25404.89,2,1,0,3,22,90,0,2,1483,1
32042.83,4,0,0,3,13,255,1,3,110,1
7012.34,2,1,0,1,5,423,1,6,1306,0
19379.71,9,3,0,0,13,539,1,6,46,0
33434.52,6,3,0,3,22,110,1,3,553,1
33248.07,9,9,1,4,16,254,0,4,1190,1
6219.77,6,3,0,0,6,592,1,2,731,0
39411.28,10,10,0,3,0,112,1,2,737,1
19139.45,6,0,0,1,5,512,1,8,1348,1
11187.98,8,3,0,4,21,586,0,6,556,0
29879.48,2,1,0,1,21,87,1,4,800,0
4621.33,3,0,0,1,22,129,0,5,434,0
34681.14,4,3,1,4,4,25,0,8,208,1
35159.50,3,3,1,0,23,173,1,8,1378,1
39984.22,8,6,0,2,2,46,1,8,813,1
1943.26,5,0,1,4,21,578,0,5,1159,1
4356.90,4,3,0,4,22,187,1,5,741,0
37551.55,1,1,0,0,13,105,1,2,1212,0
27728.51,6,2,1,1,16,163,1,6,617,1
15726.23,10,10,0,0,13,186,0,4,139,0
21737.10,6,4,1,1,16,204,0,8,59,1
5209.66,2,1,1,2,9,253,1,6,462,0
24653.84,5,5,1,2,17,547,1,3,1139,1
4577.55,9,6,1,2,14,68,0,4,678,0
26081.39,4,4,0,0,11,386,1,8,1478,0
3558.55,5,2,0,0,16,125,1,4,334,0
16182.43,2,1,0,2,18,278,0,7,543,0
35081.75,9,6,0,4,19,426,0,6,983,1
8459.61,1,1,0,1,17,237,1,4,1474,0
35684.73,7,1,0,1,22,124,1,4,772,0
24333.51,2,0,1,4,4,391,0,6,117,1
11810.07,10,10,1,3,21,460,1,5,845,1
10785.87,10,4,1,1,16,394,0,8,766,1
16776.02,6,5,1,2,18,598,1,5,348,0
32784.15,4,1,0,4,16,528,0,5,1205,0
24947.17,3,2,0,2,4,213,0,5,14,1
21712.16,6,4,1,1,23,465,1,5,583,1
11139.69,10,0,1,0,11,366,0,4,64,0
26106.76,3,2,0,0,14,164,1,5,1421,0
14454.40,2,1,1,1,14,521,0,5,1186,0
9097.47,9,3,1,0,17,497,1,3,654,0
39397.75,1,0,1,4,21,604,1,1,830,1
17804.61,5,1,1,4,7,323,1,6,413,1
9973.49,5,0,1,2,0,416,1,5,1111,1
4704.78,6,4,0,0,15,455,1,8,730,1
17079.38,2,2,0,3,3,156,0,2,1370,0
27317.91,6,2,0,0,10,581,1,7,168,1
28588.47,6,4,0,1,4,126,0,8,1018,1
34023.50,4,3,1,2,17,574,1,2,815,1
38180.65,6,3,0,2,7,179,0,5,561,1
17564.71,6,2,0,2,4,88,1,7,1333,1
1685.66,4,1,1,2,4,488,1,2,1230,0
12683.75,2,1,1,3,18,567,1,4,102,0
3111.64,3,3,0,4,0,406,0,8,1011,1
22066.10,6,4,0,3,10,278,1,2,468,1
30840.25,9,7,0,2,21,500,0,3,608,0
30633.81,3,3,1,0,1,562,0,5,218,0
20514.18,4,0,1,2,21,119,0,1,600,0
15806.89,7,6,0,3,1,12,0,5,651,1
22583.97,9,0,1,1,21,135,0,2,63,0
5965.19,6,3,0,3,18,267,1,3,1136,1
22111.20,8,1,1,1,23,183,0,4,98,0
6565.36,3,0,1,3,12,264,1,5,1429,0
33491.96,10,2,1,2,4,104,0,7,519,1
36830.05,7,2,1,2,15,392,0,7,278,0
15566.25,1,0,1,4,16,253,0,5,862,0
22044.55,7,7,0,3,21,240,0,8,1493,1
18548.42,8,4,1,3,7,15,0,4,623,1
33982.59,8,0,1,3,7,535,1,5,640,1
15011.65,6,6,0,3,6,47,1,3,1282,0
4548.98,3,2,1,2,3,556,0,3,1342,0
20876.83,7,4,0,3,10,374,0,8,870,1
28664.96,5,3,1,3,11,568,0,1,807,1
27333.37,10,3,1,4,13,402,0,5,476,1
29498.25,9,6,0,1,18,124,1,7,931,1
17977.48,9,7,0,0,6,546,1,7,870,1
15250.96,3,0,0,4,21,244,1,6,49,1
12674.28,4,0,1,0,19,265,0,5,715,0
33579.29,8,1,0,1,12,484,1,6,241,1
36953.77,4,1,0,0,14,606,1,1,418,0
38463.78,4,1,0,4,5,67,1,2,703,0
6917.28,4,0,1,2,23,423,0,4,751,0
1544.84,9,1,1,0,7,459,0,3,1421,0
36089.97,6,2,1,1,15,465,0,6,504,0
17559.55,5,5,1,2,17,401,1,1,1255,0
21974.16,4,3,0,2,10,384,0,6,317,0
24732.56,3,2,0,0,14,568,1,7,948,0
22230.30,8,6,0,4,15,463,0,1,768,0
24142.05,6,6,1,1,11,485,1,5,952,1
39585.38,2,1,0,2,12,29,1,1,1375,0
30733.55,6,5,0,3,20,478,1,6,62,1
35577.87,8,1,0,4,4,507,0,8,1478,0
3379.47,1,1,1,0,23,428,1,5,560,0
5420.00,4,3,1,4,1,596,0,2,169,0
24761.30,5,1,1,2,15,52,1,1,597,1
17963.83,7,5,1,3,5,114,0,2,298,1
13345.16,2,1,0,4,0,357,1,8,1218,0
33468.14,4,3,0,2,13,333,0,3,658,0
30236.60,1,1,1,1,4,487,0,6,790,1
23593.94,3,0,0,3,11,528,1,6,169,0
12362.32,6,0,0,1,2,228,0,7,733,0
331.36,4,3,0,1,21,305,1,8,1338,0
4207.88,2,1,1,2,21,519,0,4,1436,0
31115.06,10,7,1,4,7,90,0,2,1376,1
20870.44,5,4,0,0,7,101,0,1,1183,0
10140.90,9,8,1,3,20,371,1,4,7,1
10661.06,6,3,1,4,3,582,1,3,389,1
5025.57,10,3,1,2,3,157,0,7,1261,0
30675.08,2,1,1,2,20,450,0,7,529,0
39877.92,6,6,0,2,3,583,0,5,578,1
16615.60,10,10,0,1,8,429,1,2,975,0
11493.51,5,2,0,2,2,325,1,3,1154,0
33156.52,9,8,0,3,5,553,0,3,1223,0
18700.79,8,2,0,0,10,535,0,2,109,0
4029.15,9,9,0,1,14,585,0,2,139,0
15969.09,1,0,0,4,19,315,1,4,323,0
14955.92,10,0,0,4,18,334,1,4,1051,0
2246.83,2,2,0,2,10,145,1,5,105,0
8747.33,3,3,0,1,17,543,0,1,972,0
33725.09,2,2,1,4,8,554,0,2,1094,0
17960.89,1,1,0,4,19,329,1,5,368,1
36953.37,3,3,1,3,6,276,1,5,1109,1
845.34,10,2,0,4,20,504,0,1,588,0
34582.75,7,3,0,0,5,422,0,2,114,0
33274.84,3,3,1,2,5,302,0,6,912,1
34461.72,7,3,1,3,17,127,1,7,476,1
33110.37,7,7,0,4,13,129,1,3,1315,1
11874.24,6,3,0,1,3,384,0,5,1457,1
5689.64,4,3,1,0,9,358,0,4,779,0
27380.39,4,4,1,4,22,329,1,5,909,1
36051.47,5,4,1,0,18,585,0,4,1377,1
36166.94,6,5,0,4,1,119,0,4,546,1
5986.14,6,1,0,3,1,586,1,2,1026,0
38931.64,3,2,0,3,19,319,0,7,31,1
33117.10,1,1,0,4,19,106,0,3,334,0
38762.46,10,4,0,0,6,74,0,7,1131,1
38926.97,8,6,1,4,6,390,1,2,397,1
38419.35,9,8,1,0,15,524,1,5,668,1
25979.16,6,4,1,4,17,117,1,1,136,1
31136.15,2,2,0,1,14,416,1,4,1412,0
15529.32,10,2,0,1,20,328,0,8,81,0
3478.10,6,1,0,4,7,83,0,7,1405,0
8502.24,4,1,1,1,10,319,0,8,347,0
4325.48,4,3,1,4,19,15,1,1,273,1
27497.75,5,5,0,0,20,543,1,2,166,1
25181.85,9,7,1,3,19,30,1,5,90,1
16277.67,10,10,1,2,16,82,1,7,643,0
34947.93,3,2,1,0,1,466,1,6,328,1
31262.81,9,8,1,0,15,392,0,4,1099,1
13603.87,2,2,0,2,22,499,1,2,1253,0
4674.75,9,4,0,1,3,365,1,8,516,1
32434.81,3,2,1,1,9,587,1,3,1202,1
5680.66,7,2,0,1,18,546,1,5,133,0
2267.79,9,6,1,3,7,580,0,7,27,1
24142.10,1,0,0,1,11,270,0,1,92,0
23022.90,3,0,1,2,6,10,0,3,484,1
9838.09,9,3,1,2,23,475,1,4,260,1
35730.45,4,4,1,0,12,224,0,1,1361,0
25963.18,3,0,0,2,3,598,0,5,868,0
23141.20,6,6,1,4,13,150,0,5,1195,1
6572.62,5,3,1,2,23,501,0,8,1076,1
18633.03,9,3,0,2,11,308,0,8,157,0
30817.28,9,3,0,1,1,107,0,3,1367,1
35558.65,10,8,0,0,23,78,0,7,298,1
38927.42,10,8,0,4,0,31,1,5,1461,1
16711.72,1,1,1,0,15,538,1,6,563,0
9584.84,9,3,0,1,13,590,1,2,111,1
15468.33,4,0,1,3,21,440,0,3,402,0
38025.50,3,1,1,0,6,588,0,8,533,1
29523.69,10,7,0,0,2,86,0,3,1129,0
39454.26,10,2,1,2,15,49,1,5,258,1
18018.11,6,1,0,4,16,482,1,3,1270,0
33061.13,2,1,0,1,23,423,1,1,1445,0
12649.27,9,5,0,3,1,138,0,2,51,0
37179.35,4,4,1,0,13,140,1,2,1439,1
32145.93,3,1,1,2,17,373,0,3,1425,0
37510.54,1,1,0,3,17,583,1,6,521,1
30245.52,9,8,1,4,14,530,1,2,889,1
39102.71,5,3,0,1,15,499,1,1,12,1
37744.12,7,5,1,0,0,22,0,8,313,1
31391.58,4,0,1,3,17,604,1,5,1294,1
35614.51,1,0,0,4,10,382,1,3,1236,0
7299.86,4,2,1,2,22,540,0,7,360,0
5082.35,1,1,1,2,10,324,0,1,21,0
19426.55,5,2,0,0,4,90,0,4,337,0
28762.12,1,1,0,4,0,46,1,4,107,0
26159.08,6,3,1,0,5,84,1,1,756,1
13146.22,2,1,1,2,17,137,0,1,995,0
7088.76,2,2,1,4,19,325,0,4,645,0
30385.39,10,8,0,4,6,427,0,1,908,1
7134.48,1,0,0,3,20,111,0,1,1405,0
26924.76,10,10,0,1,21,561,0,2,927,1
5799.49,3,3,0,4,15,339,1,7,769,1
1988.29,6,3,0,4,14,380,0,7,1241,0
31688.25,9,1,0,4,20,396,0,7,172,0
28280.37,8,3,0,3,18,583,0,2,135,1
4763.11,1,1,0,3,20,406,0,5,201,0
25908.56,3,3,0,3,8,315,1,4,1253,0
14587.93,1,0,0,2,17,343,1,1,951,0
18846.32,8,1,1,3,6,275,0,3,1469,0
3353.22,6,4,0,0,18,571,1,6,721,1
29350.28,3,2,1,0,22,136,0,1,488,0
23045.40,3,1,0,3,6,83,1,4,1456,0
18383.16,4,3,0,2,6,192,0,2,240,0
37953.78,6,5,1,0,23,427,0,8,846,1
2117.91,8,1,1,1,12,446,1,6,402,0
744.92,6,1,1,4,16,143,0,1,150,0
36984.85,4,4,1,3,11,530,1,7,920,1
9910.85,1,1,1,3,5,131,0,8,1293,0
12656.65,2,0,1,2,11,404,0,3,1193,0
14594.08,10,9,1,4,22,140,1,2,428,1
8728.29,10,6,1,3,1,342,1,2,976,1
15872.54,3,2,1,4,8,480,0,4,259,0
40205.00,5,2,0,1,0,37,1,6,57,1
29830.35,4,3,0,1,13,319,1,6,700,0
36813.79,8,8,1,0,0,254,1,3,1254,1
36666.15,10,0,1,2,14,582,1,3,815,0
19977.48,2,0,1,0,15,162,1,7,374,0
33056.88,5,1,0,0,13,318,0,2,403,0
24164.88,7,5,0,0,21,267,0,3,606,0
37291.58,5,0,1,4,5,574,1,5,1187,1
28151.01,3,2,1,1,20,493,1,7,1024,1
23105.00,9,5,0,1,6,575,1,3,310,1
30055.99,6,6,0,0,20,58,1,8,500,1
22885.02,10,2,0,2,14,12,0,1,734,0
10474.83,3,2,0,0,11,454,0,7,669,0
24681.85,1,1,1,4,13,151,0,3,202,0
7554.53,9,4,0,2,1,346,0,7,751,1
30496.69,2,1,0,0,19,531,0,6,25,1
1264.49,2,0,0,1,5,455,0,5,93,0
8932.12,1,1,1,3,9,408,0,6,1115,0
21715.68,6,5,1,4,10,401,1,4,495,1
40122.36,9,1,1,0,23,581,0,6,204,1
8603.77,1,0,1,0,14,446,0,1,489,0
21555.38,1,0,1,2,6,57,0,2,260,0
34087.57,6,5,0,3,9,604,1,4,708,1
18596.30,7,7,0,3,14,96,0,3,1333,0
24188.42,3,2,0,3,13,402,1,5,19,1
15434.08,3,1,0,0,0,162,1,7,1327,0
31531.66,5,1,1,0,10,545,1,8,456,1
35218.40,6,5,0,3,16,28,1,1,1288,1
33804.87,10,5,1,4,18,114,0,2,759,0
11938.42,3,2,0,0,17,196,1,2,645,0
39004.20,7,0,1,1,6,548,0,4,589,0
30046.09,10,7,0,1,2,586,0,1,1265,0
9489.66,10,3,0,4,13,465,1,2,953,1
37780.27,9,8,0,2,4,412,0,4,758,0
22838.44,4,2,0,4,13,187,1,4,1039,0
28987.41,10,5,1,4,6,465,1,5,1439,1
5306.73,5,5,0,4,12,156,0,6,1317,1
21877.03,7,7,0,3,11,345,0,2,297,0
35611.06,3,0,0,0,4,148,0,6,1238,1
11190.43,5,0,0,1,6,472,1,2,750,0
801.05,3,0,0,4,21,411,0,2,172,0
26655.05,1,1,0,1,17,392,0,5,1100,0
22501.00,2,2,0,3,6,38,0,7,962,1
37356.73,9,0,1,3,1,418,1,2,1439,1
21411.99,4,1,1,3,19,381,0,1,1167,0
3714.75,3,2,1,4,6,602,0,1,107,0
20680.55,9,6,1,0,2,444,1,8,1424,1
3264.51,8,5,0,0,1,51,0,5,987,1
21641.87,1,1,0,4,9,212,1,2,330,1
12215.26,8,1,1,0,17,497,1,8,227,0
34699.84,6,5,1,0,14,155,1,2,706,1
24489.28,1,1,0,3,18,219,1,7,466,1
8993.23,5,1,0,1,19,330,0,5,589,0
7456.88,5,4,0,3,4,97,0,7,993,1
6580.29,4,3,1,2,12,197,1,5,1040,0
38996.78,10,4,1,3,0,168,0,1,330,1
35541.07,1,1,0,3,12,565,1,4,8,1
444.95,8,7,0,4,0,209,1,5,1255,1
20220.31,6,2,1,4,9,55,1,6,645,0
3125.38,3,2,1,4,8,571,1,3,662,0
1820.51,8,5,1,3,16,270,1,2,239,1
11677.33,4,3,1,2,20,555,0,3,752,0
39317.85,1,0,1,4,4,149,0,4,127,0
38169.75,9,1,0,2,2,428,0,4,493,0
24544.58,7,7,0,4,7,445,0,7,692,1
31723.58,4,1,0,3,21,411,0,6,1414,0
10923.85,1,1,1,1,3,54,1,7,879,0
29974.33,3,0,1,2,0,134,0,3,1344,0
15347.89,10,7,1,4,14,35,1,6,282,1
14316.23,1,0,1,2,20,470,1,6,550,0
7006.98,3,3,1,1,7,70,1,5,1144,1
9031.45,6,3,1,4,5,542,1,6,406,1
38182.42,3,2,0,2,9,432,0,6,1073,0
35485.32,5,3,0,1,1,545,0,3,770,0
4391.75,9,0,1,0,16,201,0,1,1446,0
718.08,1,0,1,2,6,606,0,7,640,0
37574.37,3,2,0,1,5,481,0,7,1321,0
17570.39,5,3,0,2,8,139,0,4,1307,0
33157.10,7,0,0,4,15,534,1,2,1413,1
28267.15,4,4,0,1,7,441,1,3,1375,1
25641.13,2,2,0,4,20,416,0,2,1327,0
31449.85,2,1,1,2,4,180,1,3,883,0
20292.11,10,3,1,2,3,236,1,1,55,1
16036.32,8,5,1,1,17,609,0,6,1216,0
31129.42,2,0,1,0,22,315,0,5,133,0
12962.76,6,1,0,4,9,502,0,5,864,0
7580.49,2,2,0,3,10,148,1,5,19,1
5537.11,9,7,1,0,0,159,1,8,1452,1
8438.20,10,2,1,4,8,177,0,6,540,0
14634.58,7,1,1,0,17,132,0,3,4,0
29264.26,3,3,0,1,19,160,0,2,516,0
24056.39,8,1,0,1,23,468,1,4,624,0
22696.56,1,0,1,4,8,72,1,2,765,0
22625.19,5,5,0,4,14,219,0,8,208,1
29727.56,7,5,0,0,19,247,1,1,991,1
35338.29,8,8,0,3,12,432,1,2,651,1
40220.24,10,3,0,4,18,185,1,5,661,1
2279.50,3,1,1,1,13,138,1,2,1026,0
19937.17,9,0,0,3,10,167,0,6,823,0
5915.07,4,4,0,4,20,532,0,3,744,0
1493.21,2,0,1,1,5,306,0,6,254,0
23757.56,2,1,1,3,12,495,0,7,1461,1
21457.52,9,7,1,0,23,532,0,2,483,0
23031.67,10,5,1,0,1,218,0,6,716,1
38354.88,5,1,0,4,1,137,1,1,1324,1
26791.74,2,1,1,0,11,47,1,2,573,0
1766.81,9,4,0,1,11,235,0,8,326,0
7296.99,7,7,0,1,2,110,1,3,1193,0
16427.29,10,10,0,1,11,557,1,5,890,1
19533.75,8,8,0,0,9,114,0,8,220,0
25961.89,6,0,0,2,19,61,0,1,75,0
301.34,5,5,0,0,3,283,1,6,513,1
20879.83,6,3,1,4,10,291,1,2,337,1
22421.45,5,5,1,2,16,493,1,2,243,1
20977.72,5,5,0,1,23,163,1,8,1305,1
4727.32,4,4,1,2,10,402,0,6,947,0
30516.80,10,4,0,2,20,295,1,1,1288,1
3864.58,6,5,0,2,14,230,1,4,35,0
13971.09,3,1,1,3,10,377,1,6,1020,0
32244.80,4,0,1,2,20,508,0,2,644,0
13703.79,1,0,0,1,12,437,1,5,1322,0
38814.71,6,5,1,1,4,209,0,8,374,1
1056.22,1,1,1,1,2,539,1,7,1010,0
9726.86,1,0,0,0,19,425,0,3,511,0
15022.76,10,7,1,2,17,246,1,3,575,1
16019.90,10,3,0,0,22,531,1,3,1097,0
34253.45,2,2,1,1,0,299,1,7,284,1
23282.33,8,0,0,1,15,193,0,3,1491,0
25277.64,8,7,1,1,14,539,1,7,1031,1
35363.05,5,0,0,1,13,486,0,3,1318,0
6265.97,2,2,0,0,12,46,1,1,21,0
34741.99,10,10,1,0,0,123,1,8,1060,1
6867.91,9,8,0,4,17,151,1,4,646,0
11921.43,1,0,1,1,2,590,1,3,376,0
21380.44,3,3,0,3,19,539,0,4,461,1
28702.45,10,6,1,4,13,60,1,6,278,1
21124.09,2,2,1,0,16,55,0,6,747,0
12085.82,6,4,1,0,16,273,0,4,276,0
1600.99,3,0,0,4,18,291,1,5,810,0
33029.05,1,0,0,1,14,290,0,7,208,0
