device_age_days,device_type,accounts_per_device,emulator_detected,rooted_or_jailbroken,vpn_used,ip_changes_24h,geo_distance_km,login_frequency,failed_login_attempts,device_risk_label
951,2,3,0,0,0,6,316,49,0,0
1350,1,1,0,0,0,5,1261,4,6,0
173,1,5,0,0,1,1,2190,11,7,0
414,1,0,0,0,0,4,1506,12,2,0
10,1,4,0,0,1,7,357,44,1,1
952,0,1,0,0,0,9,2892,16,3,0
1322,0,0,0,0,0,9,1171,7,3,0
1431,0,1,0,0,0,4,1683,26,2,0
512,0,4,1,0,1,1,1837,2,4,1
1429,1,5,0,0,0,5,2323,19,4,1
287,2,1,0,0,0,7,1611,2,5,0
166,2,2,1,0,1,1,1992,4,4,0
867,1,4,1,0,0,6,2677,27,2,1
47,1,2,0,0,0,4,196,42,4,0
796,2,4,0,1,0,1,1955,48,0,0
434,1,3,0,1,0,6,2296,25,5,1
1473,2,1,0,0,0,3,2592,49,4,1
589,0,0,1,0,0,3,1840,48,7,0
979,0,0,0,0,0,5,1662,1,3,0
1363,1,4,0,0,0,2,1910,6,3,0
870,2,4,0,1,0,5,1397,3,7,1
965,2,0,0,0,0,5,1225,45,7,1
1094,2,2,1,1,0,4,1836,39,0,1
1303,0,0,0,0,0,2,1166,8,5,0
930,1,5,0,0,0,5,2157,17,5,1
1301,1,4,0,0,1,3,197,50,0,0
1214,0,2,0,0,0,4,533,25,0,0
297,0,1,0,1,0,3,913,20,6,0
656,0,4,0,0,1,3,738,12,4,1
904,1,1,1,0,1,5,1420,25,5,1
907,2,4,0,0,0,7,2208,1,5,1
600,2,2,0,0,0,2,2255,46,1,0
740,2,0,0,0,0,1,1559,19,0,0
1306,1,2,0,0,0,2,1829,24,7,0
923,2,5,0,0,0,1,2061,39,6,1
1490,2,5,1,0,1,1,551,50,0,1
96,2,1,0,0,0,7,2208,24,5,0
99,2,2,0,1,1,8,684,35,4,1
1463,1,3,0,0,0,0,2055,23,4,0
1139,1,3,0,0,1,5,2272,33,1,0
399,0,1,0,0,0,6,224,29,0,0
947,0,3,1,1,0,4,1401,27,2,1
663,2,4,1,1,1,1,1955,48,1,1
154,0,2,0,0,0,4,826,45,7,0
173,1,1,0,0,0,3,2754,47,1,0
818,0,1,0,0,0,8,1959,6,6,0
843,2,3,0,0,0,2,2646,43,4,1
551,2,3,0,0,1,7,840,27,3,1
1256,0,1,0,0,0,4,1576,1,3,0
1405,0,5,0,0,0,7,917,37,5,1
834,2,0,0,0,0,6,1292,36,0,0
590,0,3,0,0,0,6,1901,3,3,0
987,2,4,0,0,0,1,1344,47,4,1
362,0,1,0,0,1,8,1414,16,7,0
1473,0,2,0,0,0,2,2153,47,4,0
477,1,2,0,1,0,1,2027,9,0,0
719,1,3,0,0,1,2,1248,18,3,0
1048,2,5,0,0,0,2,2324,43,3,0
1278,1,1,0,0,0,4,940,25,2,0
340,0,5,0,0,0,4,1060,24,7,0
671,1,1,0,0,0,6,1232,33,3,0
343,1,1,0,0,0,1,2764,39,3,0
8,1,3,1,0,0,6,53,44,6,1
1024,0,4,0,1,1,2,623,46,0,1
908,0,2,0,0,0,6,1419,23,7,0
810,0,0,0,0,1,8,2954,13,7,0
133,0,2,1,0,0,8,2499,45,4,1
868,1,5,0,0,1,4,601,31,0,0
845,1,4,0,0,0,9,2002,15,0,1
496,1,1,0,0,1,8,1629,36,4,1
160,2,1,0,0,1,8,578,14,3,0
1005,2,4,0,0,1,1,1673,48,4,1
990,0,3,0,0,1,8,1667,34,4,1
1283,0,2,0,0,0,6,1928,43,1,0
605,1,0,0,0,0,2,872,11,5,0
1222,1,1,0,0,0,3,2663,21,6,0
133,0,2,0,0,1,9,2892,38,3,1
589,0,4,0,0,1,9,2051,21,7,1
1112,0,0,0,0,0,1,2897,39,2,0
1353,0,2,0,1,0,9,2275,18,7,1
406,0,5,0,0,1,6,1076,34,2,1
1147,0,5,0,0,1,7,2489,18,0,1
623,2,0,0,0,1,3,1396,41,1,0
374,1,2,0,0,0,1,85,21,7,0
1245,0,2,0,0,1,6,2114,20,3,0
5,2,3,0,0,0,0,1924,18,7,1
115,1,3,0,0,0,6,2668,10,3,1
1043,0,1,0,0,1,2,2016,32,0,0
647,0,4,0,0,0,7,296,10,2,0
967,0,0,0,0,0,9,2776,15,4,0
277,0,0,0,0,0,7,2096,11,7,0
1465,1,4,0,0,0,9,1289,27,0,0
1305,1,4,0,0,0,7,434,26,4,0
1191,1,1,1,0,0,8,555,31,2,0
1192,2,3,0,0,0,0,762,21,0,0
493,1,1,0,0,0,8,2441,8,7,0
513,0,1,0,0,1,7,2858,7,0,0
512,2,2,0,0,0,6,2517,34,7,0
429,1,2,0,0,0,2,2691,43,2,0
340,2,3,0,0,0,7,547,6,5,0
1083,1,2,0,0,0,6,2336,32,6,0
605,0,5,0,0,0,4,2851,34,5,0
1103,0,3,0,0,0,1,215,27,0,0
1243,2,1,0,0,0,8,1032,47,6,0
89,0,1,0,0,0,6,2177,49,0,0
211,0,2,0,1,0,1,2606,49,3,0
1044,1,5,0,0,1,9,828,33,6,1
466,1,3,0,1,0,1,1535,19,0,0
289,1,3,0,0,0,1,1029,9,6,0
353,0,1,0,0,0,3,1728,50,7,0
811,1,1,0,0,0,5,1807,31,2,0
770,0,5,0,0,0,0,2191,39,5,0
1287,1,3,0,0,1,0,138,31,5,1
931,1,3,1,0,0,1,1144,5,2,0
1445,2,3,0,0,0,3,1152,41,5,0
648,1,2,0,1,1,1,2984,28,2,0
1494,0,5,1,0,0,2,2813,14,3,0
891,2,0,0,0,0,3,588,37,2,0
697,1,1,0,0,0,6,2824,47,6,0
1002,0,1,0,0,0,9,65,10,4,0
1097,1,5,0,0,1,1,2006,37,0,0
1008,1,3,0,0,0,4,204,20,5,0
1400,2,0,0,0,0,7,2913,42,2,1
1036,0,3,0,0,1,3,1884,49,0,0
781,0,0,1,0,0,0,2961,22,7,1
1176,0,5,0,0,0,7,199,7,3,0
399,1,1,0,0,0,6,1913,46,3,0
1004,0,2,0,1,0,4,2833,4,3,0
552,2,4,0,0,0,5,1955,30,0,0
11,1,0,0,0,0,2,134,49,4,0
1428,1,3,0,0,0,8,1541,43,1,0
1254,1,1,0,0,0,0,1122,41,7,0
530,0,3,0,0,0,4,340,38,0,0
1244,0,5,1,0,0,3,1047,46,7,1
1300,1,0,0,0,0,8,2380,30,5,0
783,0,3,0,0,0,4,1495,24,0,0
1399,2,1,0,0,0,1,801,6,0,0
803,2,3,1,1,0,2,2179,35,5,1
1444,1,4,0,0,0,1,792,2,7,0
683,0,4,0,0,0,9,1376,7,2,0
487,2,5,0,0,0,4,1096,1,0,0
390,0,2,0,0,0,1,2398,1,6,0
1012,2,4,0,0,0,6,315,13,4,0
341,0,5,0,0,1,8,947,10,5,1
969,0,2,0,0,1,8,2962,46,5,1
1125,0,5,0,0,0,1,1863,50,1,0
1155,2,1,0,0,1,8,670,13,2,0
963,0,4,1,0,0,7,2475,47,2,1
961,1,1,0,0,1,9,894,20,6,1
375,2,1,0,0,1,6,2816,36,0,1
1032,1,4,0,0,0,1,2195,19,1,0
1252,2,4,0,0,0,4,1995,9,7,1
251,1,2,0,0,0,5,2774,5,6,0
201,0,3,0,0,0,7,540,47,7,0
937,0,5,0,0,0,8,1646,5,7,1
749,1,3,1,0,1,7,501,25,7,1
1101,0,3,0,0,0,5,493,9,3,0
1023,2,1,0,0,0,5,1577,23,3,0
328,0,4,0,0,0,7,2157,44,7,1
1013,0,5,0,0,0,6,1524,31,6,1
1408,1,4,0,1,0,8,2976,35,1,1
610,0,2,0,0,1,8,21,23,7,0
1217,2,2,0,0,0,1,1583,35,1,0
956,0,5,0,1,0,4,1148,19,1,0
608,2,5,0,0,0,3,1818,39,6,0
1246,1,4,0,0,0,8,57,8,2,0
628,1,0,0,0,0,3,46,24,3,0
1370,0,4,0,0,0,7,458,20,2,0
518,0,1,0,0,0,3,2152,9,7,0
483,1,1,0,0,0,7,2038,44,7,0
1158,0,5,0,0,0,1,1344,35,6,0
940,1,5,0,0,1,3,412,3,1,0
1158,0,5,0,0,0,7,2133,36,5,0
814,0,4,0,0,0,6,2036,5,4,1
1231,1,4,0,0,0,7,1617,27,1,0
576,1,4,0,0,0,7,1690,26,1,1
825,2,3,0,0,1,4,2986,6,3,0
587,1,1,0,0,0,4,958,29,2,0
45,0,5,1,0,0,3,1409,2,4,1
1238,2,3,0,0,0,6,1611,39,7,0
461,2,1,0,0,0,9,913,48,2,1
931,1,1,0,0,0,7,24,14,1,0
720,0,3,0,0,0,8,53,49,1,0
26,0,2,0,0,1,4,1854,22,1,0
414,1,5,0,0,1,8,2575,38,7,1
944,2,0,0,0,1,0,894,44,4,0
1463,2,3,0,0,0,5,1161,15,0,1
8,1,5,1,0,0,9,1177,23,4,1
993,0,0,0,0,0,3,1389,46,5,0
247,0,0,0,0,1,2,1462,1,3,0
921,0,0,0,1,1,2,1785,49,0,0
1185,0,2,0,0,0,0,263,50,7,0
377,1,2,1,0,0,8,2316,48,1,0
376,2,1,0,0,0,3,989,36,4,1
691,2,2,0,0,0,8,2217,26,2,0
1194,0,0,0,0,0,1,2856,16,5,0
1409,0,2,0,0,1,8,218,10,7,1
23,0,5,0,1,0,9,136,50,2,1
1163,1,2,1,0,0,8,2427,31,4,1
1346,2,3,0,0,0,1,107,47,0,0
957,1,2,0,0,0,4,894,38,6,0
1165,2,5,0,0,0,8,2313,22,3,0
1270,1,3,0,0,0,9,2432,9,6,1
349,0,0,0,0,0,6,2684,16,0,0
562,2,3,0,0,1,5,503,3,6,1
933,1,5,0,0,1,4,367,44,7,1
887,1,2,0,0,0,9,2302,30,1,0
907,2,5,1,0,1,7,775,50,0,0
328,0,1,0,0,1,1,1136,31,2,0
144,2,5,0,0,0,1,2735,23,0,0
1416,2,2,1,0,0,3,742,39,3,0
1001,0,3,0,0,1,9,2364,16,7,1
1275,0,1,0,0,0,3,1222,6,3,0
1356,0,0,0,0,0,1,571,3,0,0
306,1,4,0,0,0,6,2186,25,0,1
1090,2,2,0,1,0,9,2895,35,2,0
102,0,4,0,0,0,0,1658,16,2,0
1450,0,1,0,0,0,5,1765,23,1,0
835,2,5,0,0,0,7,1096,45,4,1
916,1,0,0,0,0,9,1312,1,4,0
674,0,0,0,0,0,7,2546,2,4,0
1468,1,1,0,0,0,7,2155,42,6,0
1307,0,3,0,0,0,5,1074,46,1,0
432,1,2,0,0,1,8,1223,36,5,1
629,0,2,0,0,0,9,1088,45,1,0
488,0,0,0,0,0,8,2053,11,6,0
1156,2,3,0,0,0,1,1664,30,6,0
839,1,4,0,1,0,6,2065,37,6,1
492,1,4,0,0,1,2,1473,36,4,1
805,0,3,0,0,0,3,1820,21,5,0
485,0,3,0,0,0,0,2005,6,3,0
1290,0,5,1,0,0,3,2223,31,1,0
615,0,3,0,0,0,3,2025,49,5,0
921,2,2,0,0,0,5,1840,15,7,0
377,1,0,1,0,1,9,2108,22,5,1
1401,2,2,0,0,0,6,2826,27,4,0
406,1,4,0,0,0,8,1884,6,7,0
233,1,5,0,0,1,5,2786,22,1,0
208,0,4,0,0,1,2,2304,27,0,0
1379,2,2,0,0,1,3,1914,38,1,0
209,1,2,0,0,0,6,2531,6,7,0
371,1,5,0,0,0,3,26,48,5,0
1241,0,1,0,0,1,9,2719,38,1,0
321,1,0,0,0,0,6,2270,41,4,0
41,1,0,1,0,0,1,1031,10,4,1
1400,0,5,0,0,0,0,111,26,0,0
359,2,2,0,1,0,7,2515,4,2,0
877,0,1,0,0,1,0,2319,32,5,1
226,2,5,0,0,0,0,1644,50,0,0
278,2,0,0,0,1,8,1454,45,2,1
1481,1,4,0,0,0,8,646,40,5,1
997,1,2,0,0,1,1,1151,25,7,0
736,0,2,0,0,0,9,1358,9,2,0
679,2,5,0,0,0,5,1596,18,0,0
1109,2,2,0,0,1,2,851,24,7,0
1088,2,3,0,0,0,3,1830,4,2,1
1066,2,4,0,0,0,9,1444,4,2,0
1406,2,0,0,0,1,6,2275,12,2,1
1083,0,3,0,0,0,6,2701,5,1,0
1448,1,4,0,0,0,7,550,13,4,0
39,0,0,0,0,1,7,998,15,3,0
830,0,2,0,0,0,7,2957,36,7,1
1363,1,5,0,0,0,9,2479,6,6,1
1182,2,5,0,0,0,8,1229,27,7,0
656,1,1,0,0,0,3,1956,21,1,0
493,0,4,0,0,1,5,1595,40,1,1
1149,0,4,0,0,0,9,724,37,1,0
789,0,4,0,1,0,5,2359,19,7,1
1161,1,4,0,1,0,2,1277,8,5,1
1094,2,4,0,0,1,8,1892,35,3,1
1213,1,4,1,1,0,0,1251,11,3,1
186,2,4,0,0,0,6,2480,34,2,1
82,2,5,0,0,0,8,1185,40,7,1
553,2,2,0,0,1,3,1666,37,0,0
667,1,1,0,0,1,3,731,36,0,0
1470,1,4,0,0,0,8,2841,2,6,0
469,0,1,0,0,1,8,1618,31,4,0
81,2,2,0,0,1,9,1494,13,2,0
1489,2,4,1,0,0,0,2538,5,7,1
458,0,1,1,0,0,9,1874,31,3,0
1339,0,5,0,0,1,0,2510,5,4,1
132,0,3,0,0,0,9,2456,2,4,0
653,1,2,0,0,0,3,1986,26,3,0
992,2,0,0,0,0,2,1075,29,4,0
984,0,4,0,0,0,0,1662,17,1,0
614,1,3,0,0,0,3,2966,17,2,0
315,2,0,0,0,1,1,740,38,7,0
1255,2,5,0,0,0,5,332,47,2,0
884,0,1,0,0,1,6,2767,50,2,1
534,0,1,0,0,0,2,1090,12,5,0
499,2,0,1,0,0,0,181,9,1,0
70,1,5,0,0,0,5,1047,34,7,1
715,2,5,0,0,0,6,116,7,0,0
1336,0,4,0,0,0,7,825,21,7,0
16,1,1,1,0,1,5,276,38,2,1
259,1,5,0,0,0,5,750,32,1,1
474,1,1,0,0,0,3,607,21,0,0
272,2,3,0,0,0,1,2004,49,7,1
133,1,1,0,1,0,8,148,19,2,0
210,2,5,0,0,0,3,2991,15,6,0
376,0,0,1,0,1,7,2093,7,6,1
762,2,1,0,0,0,7,1220,39,3,1
1334,0,1,0,0,0,0,1108,36,0,0
1064,0,0,0,0,0,0,2357,6,1,0
297,1,1,0,0,0,4,79,20,0,0
232,2,3,0,0,1,8,2005,45,7,1
1398,0,2,0,0,1,4,260,19,4,0
180,0,5,0,0,0,6,297,50,0,0
1184,0,1,0,0,0,7,438,13,1,0
40,1,5,0,0,1,6,384,28,3,1
1292,2,4,0,0,0,3,2112,27,7,0
1152,1,0,1,1,0,1,2541,38,4,1
381,0,2,0,0,0,7,1170,33,0,0
951,1,5,0,1,0,2,1783,11,2,0
1366,0,2,0,0,0,7,2191,46,4,0
362,2,5,0,0,0,5,708,14,1,1
577,0,2,0,0,0,4,2703,32,3,0
993,2,3,0,1,0,7,907,27,5,1
934,0,0,0,0,0,2,2514,2,4,0
85,0,5,0,0,1,8,57,32,7,1
1000,0,2,0,0,0,2,2062,3,2,0
23,0,3,0,0,1,9,1760,41,0,1
229,0,0,0,0,0,4,1897,26,6,0
42,1,4,0,0,0,4,937,43,1,0
1290,2,4,0,0,0,1,869,45,5,0
516,0,2,0,0,0,8,2229,13,6,1
826,1,5,0,0,0,1,774,41,1,0
124,2,1,0,0,0,0,2454,42,1,0
1103,0,0,0,0,0,4,245,41,7,0
354,1,4,0,0,0,5,2617,22,0,0
243,0,0,0,0,0,0,2156,34,1,0
1325,0,0,0,0,0,2,2037,8,2,0
225,2,3,0,0,0,4,2256,47,0,1
1111,1,4,0,0,1,1,688,36,6,0
441,1,4,0,1,0,3,1618,39,2,0
1297,0,3,0,0,0,1,644,26,1,0
502,2,2,0,0,0,4,7,29,7,0
80,0,5,0,0,0,9,917,49,3,1
929,1,2,0,0,0,0,343,9,5,0
1034,2,2,0,0,0,2,2972,40,3,0
1377,0,1,0,0,1,9,343,20,0,0
353,0,0,0,0,1,7,2741,29,4,0
1056,1,3,0,0,0,9,2607,31,2,1
389,0,0,0,0,0,5,707,10,6,0
288,0,5,0,0,1,1,1359,15,1,0
284,0,1,0,0,0,6,1005,39,2,0
1414,1,4,0,0,1,4,2964,43,1,1
1062,1,5,0,0,0,8,1026,16,0,0
840,0,5,0,0,0,2,2031,45,4,0
1277,0,4,0,0,0,9,963,1,1,0
431,2,5,0,0,0,4,2291,41,4,0
910,1,1,0,0,1,9,2193,30,5,0
758,0,2,0,0,0,8,2298,50,6,0
730,2,3,0,0,0,0,2396,20,7,0
1051,1,2,0,0,0,2,559,15,1,0
74,0,4,0,0,1,3,2867,14,1,0
1492,0,4,0,0,1,6,2134,41,1,1
1359,2,1,0,0,1,7,269,47,7,0
1154,0,2,1,0,0,1,365,24,4,0
1063,0,4,0,0,1,2,2256,29,3,0
1405,2,2,0,0,0,4,2892,43,4,0
1356,2,4,0,0,0,2,1902,46,7,0
912,2,5,0,0,1,5,2155,29,7,0
1422,0,3,0,0,0,3,968,6,5,1
1158,2,5,0,0,0,0,765,48,1,0
1050,2,4,0,0,0,7,835,39,6,1
610,2,4,0,0,0,8,712,31,7,1
465,2,0,0,0,0,3,671,9,1,0
1288,0,4,0,0,0,0,1349,1,7,1
944,2,5,1,0,0,9,2766,20,7,1
717,0,4,0,0,0,7,2328,18,1,0
900,2,1,0,0,1,5,2585,36,3,0
1487,1,2,0,0,0,4,1241,22,4,0
1067,1,4,0,0,0,3,1261,5,4,1
801,1,4,0,0,0,0,1457,47,6,1
756,1,4,0,0,0,4,2696,11,0,0
1160,1,4,0,0,0,5,266,14,2,0
1319,2,2,0,1,0,1,1247,20,5,1
84,0,3,0,0,0,6,1799,17,0,0
638,1,1,0,0,0,6,2250,44,1,0
189,0,4,0,0,0,6,485,40,5,1
1141,0,5,0,1,0,3,786,33,6,1
1103,0,1,0,0,0,6,1162,40,7,0
742,2,4,0,0,0,5,1537,27,7,0
217,1,4,0,0,1,1,935,41,6,0
906,1,1,0,0,0,4,754,41,2,0
87,2,2,0,1,0,9,1855,21,6,0
23,0,1,0,0,0,8,2955,45,2,1
499,0,2,0,0,1,2,1697,46,7,0
908,1,1,0,0,0,1,2979,3,1,0
619,2,1,0,0,0,6,2678,15,6,0
1344,0,0,0,0,0,7,290,25,0,0
1215,2,0,0,0,0,6,2314,28,2,0
161,0,2,0,0,0,4,2229,37,6,0
11,1,5,0,0,0,5,692,28,1,1
76,0,4,0,0,0,9,1804,49,6,1
1447,2,3,0,0,0,3,1364,33,6,0
781,2,2,0,0,0,1,2193,41,6,0
939,2,4,0,0,0,5,2772,13,4,1
966,1,0,0,0,0,3,1117,48,4,0
461,2,1,0,0,1,1,2145,18,2,0
897,1,5,0,0,0,3,857,50,2,0
1036,0,5,0,0,0,2,2513,10,6,0
809,2,1,0,0,0,6,1503,46,1,0
472,0,3,0,0,0,6,1043,4,3,1
656,2,0,0,0,0,1,2316,3,0,0
1455,1,0,0,0,1,3,2585,29,7,0
868,2,2,0,0,1,2,153,16,0,0
166,1,0,0,1,0,7,1215,25,0,1
1001,0,0,0,0,0,2,1822,24,6,0
1107,0,4,0,0,0,0,1778,18,1,0
1275,1,1,0,0,0,5,1472,28,7,0
1363,0,5,0,0,0,5,1704,48,6,1
1337,2,2,0,0,0,3,667,1,6,0
1211,0,2,0,0,0,4,1987,12,1,0
598,0,4,0,0,0,8,960,16,2,0
613,1,5,1,0,0,7,1817,35,1,0
439,2,5,0,0,0,8,1793,20,6,0
353,1,2,0,0,1,3,2866,43,7,0
88,2,3,0,0,0,8,2786,19,3,0
487,1,5,0,0,0,4,2420,47,4,0
1000,2,0,0,0,0,9,1557,13,7,0
1331,1,3,0,0,1,8,819,19,7,1
358,0,5,0,0,0,2,1846,12,7,0
1102,1,2,0,0,0,8,783,15,3,0
1364,0,4,0,0,1,5,1247,48,5,1
1094,0,1,0,0,0,3,2642,47,1,0
1484,2,2,0,0,0,7,1408,6,0,0
717,0,1,0,0,0,2,2686,2,0,0
1343,0,3,0,0,0,5,2124,11,7,1
1461,2,3,0,1,0,4,1874,42,6,1
653,2,1,0,0,0,5,2677,29,3,0
536,1,3,0,0,0,7,2848,5,1,0
1424,1,3,0,0,0,9,117,36,5,1
110,2,4,1,0,1,1,1762,11,0,1
725,2,1,0,0,1,1,2446,36,5,0
161,0,4,0,0,0,1,2111,25,5,0
651,1,0,0,0,0,7,11,46,1,0
976,1,1,0,0,0,4,1771,5,2,0
922,2,4,0,0,0,1,500,34,2,0
788,1,5,0,0,1,1,1028,9,2,0
539,0,2,0,1,1,5,2772,13,5,1
583,0,3,0,0,0,1,2861,17,1,0
207,1,5,0,0,0,5,1696,22,0,0
285,2,1,0,0,0,1,624,46,4,0
1330,1,2,0,0,0,7,340,4,4,0
364,2,2,0,0,0,1,819,39,7,0
1156,1,2,0,0,1,0,1220,12,1,0
325,0,3,0,0,1,6,125,38,6,1
575,0,2,0,0,1,8,27,22,0,0
143,2,3,0,0,0,6,296,46,0,0
447,0,5,0,0,0,8,2692,17,5,0
1221,1,5,0,0,0,4,1934,24,4,0
1227,1,3,0,0,0,6,823,24,6,0
1139,0,5,0,0,0,3,1679,8,4,0
1239,2,1,1,0,0,3,2045,15,7,0
697,1,4,0,1,0,4,421,22,0,0
180,0,2,1,0,0,2,1615,12,3,1
1149,0,4,0,1,1,3,502,28,3,1
444,2,0,0,0,1,3,2977,32,3,0
1184,0,0,0,0,0,3,2115,50,1,0
909,2,5,0,0,0,5,1528,40,1,0
179,1,1,0,0,1,3,2727,21,2,0
213,2,5,0,0,0,3,52,35,2,0
1022,2,1,0,0,0,5,122,50,7,0
39,1,1,0,1,1,0,2405,20,6,1
1187,2,4,0,0,1,8,183,21,1,0
20,1,0,0,0,1,4,1831,5,1,0
437,0,2,0,0,0,4,1783,35,0,0
271,0,0,0,0,1,2,2704,29,1,0
523,0,3,1,0,0,5,2161,29,6,0
1174,1,5,0,0,0,5,1505,48,0,0
307,1,0,0,1,0,1,472,36,7,0
1366,0,3,0,0,0,9,1775,27,2,1
1386,0,5,0,0,0,3,2437,18,3,1
503,1,0,0,1,0,0,1362,50,1,0
590,1,4,0,0,1,1,1,20,0,0
125,0,1,0,0,0,2,2023,41,1,0
72,0,1,0,0,0,4,2697,29,3,0
1015,1,3,0,0,0,3,647,44,4,1
1223,0,0,0,0,1,5,2858,48,4,0
8,2,1,0,0,1,8,2808,40,3,1
1270,1,2,0,0,1,8,150,13,0,0
1382,2,1,0,0,0,5,2137,45,6,0
119,0,2,0,0,0,1,690,4,0,0
281,0,1,0,0,1,9,258,3,7,0
1137,2,4,0,0,0,5,647,34,5,1
1074,1,3,0,0,1,5,1473,23,6,1
717,0,4,0,0,0,2,1404,22,3,0
152,1,0,0,0,1,3,195,19,1,0
690,2,3,0,0,1,2,295,36,4,0
858,2,3,0,0,0,8,2935,21,3,0
247,0,5,0,0,0,7,414,38,1,0
875,2,1,0,0,0,9,2176,16,3,0
320,0,2,1,0,0,3,1121,5,7,0
1072,2,5,1,0,0,0,1115,6,1,0
817,0,5,0,0,0,0,296,50,2,0
1170,0,2,0,0,0,5,1854,6,1,0
48,1,5,0,0,0,3,2082,25,2,0
1148,1,2,0,1,0,7,2683,27,2,0
1107,0,4,0,0,1,2,2270,43,0,1
1099,1,2,0,0,0,5,2622,21,6,0
1026,1,3,0,0,1,1,1904,33,5,1
847,1,2,0,0,0,2,1510,18,0,0
1333,0,4,0,0,1,6,1505,49,2,1
819,0,3,0,0,1,2,582,18,7,1
295,1,2,0,0,1,7,1168,11,2,1
1119,1,0,0,0,0,3,959,3,4,0
696,1,5,0,0,1,1,213,40,3,0
1373,0,5,1,0,0,7,852,2,0,1
529,0,5,0,0,0,2,2883,16,2,0
1078,2,1,0,0,0,2,2208,37,2,0
496,2,1,1,0,1,8,581,44,6,1
471,2,4,0,0,0,7,1688,29,1,1
1406,2,3,0,0,1,2,118,5,7,0
1480,1,2,0,0,0,5,735,36,5,0
1196,0,2,0,0,1,0,146,19,1,0
1147,1,0,0,1,1,4,630,36,3,0
210,0,3,0,0,0,2,1593,44,1,0
231,0,4,0,0,0,8,658,35,0,0
1221,0,4,0,0,1,9,621,15,4,1
1428,1,1,0,0,0,2,1432,13,1,0
1112,1,2,0,0,0,2,1848,50,2,0
21,0,0,0,0,0,5,2921,21,5,1
114,1,5,0,0,0,7,360,16,3,0
737,0,5,0,0,0,2,983,8,0,0
714,0,2,0,0,0,1,2745,14,2,0
1387,0,5,0,0,0,6,9,39,0,0
1066,0,3,0,0,0,9,2109,46,2,0
1009,0,2,0,0,1,1,2464,21,0,0
990,2,3,1,0,1,7,510,18,0,1
142,2,0,1,0,0,3,656,34,1,0
659,1,5,0,0,1,0,1632,27,0,0
167,1,2,0,0,0,0,1949,17,3,0
928,0,0,0,0,0,1,2669,16,0,0
1006,1,1,0,0,1,8,222,17,4,0
988,1,3,0,1,1,1,2765,44,5,1
970,2,2,0,0,0,3,1192,31,0,0
912,0,2,0,0,0,0,473,30,0,0
1176,1,0,0,1,0,7,1096,21,4,1
1428,1,0,0,0,0,8,2418,46,3,0
829,2,4,0,0,1,2,666,35,6,1
1092,1,1,1,0,0,9,442,11,5,0
1029,1,2,0,0,0,4,1500,44,0,0
806,1,5,0,0,1,2,1348,14,7,1
73,0,0,0,0,1,2,694,30,1,0
556,0,0,0,0,1,5,1463,39,1,0
1159,1,0,0,0,0,5,1582,28,0,0
835,1,0,0,0,1,4,1036,32,1,0
1347,1,0,0,1,0,7,2029,48,7,1
183,1,5,1,0,0,4,1612,40,4,1
205,2,2,0,0,0,6,1290,3,1,0
1029,1,0,0,0,0,8,27,21,5,0
1090,1,5,1,0,0,6,2173,4,1,1
606,0,0,0,0,1,3,2625,43,0,0
868,2,1,0,0,0,0,298,6,7,0
1334,2,2,0,0,0,0,1430,49,0,0
809,0,5,0,0,0,5,1527,48,5,0
474,1,0,0,0,1,8,1778,5,1,1
1393,0,5,0,0,0,1,2112,49,3,0
1231,0,3,0,0,0,7,1435,39,2,1
220,2,2,0,1,1,8,615,41,4,1
973,0,3,1,0,0,8,2558,33,3,1
1433,2,5,0,0,1,9,393,18,1,0
702,1,0,0,0,0,8,2554,30,3,0
963,1,2,0,0,0,9,2613,41,3,0
237,2,2,0,0,0,9,509,6,5,0
443,1,3,0,0,1,6,999,48,3,0
429,1,2,0,1,0,7,1192,44,2,1
430,0,5,0,1,0,3,187,4,4,0
1355,0,0,0,0,0,9,42,49,3,0
947,1,1,0,0,0,1,313,17,7,0
121,2,2,0,0,0,5,2757,41,3,0
767,1,3,0,0,1,5,1143,48,5,1
338,2,0,1,0,0,7,1342,17,1,0
1015,0,3,1,0,0,0,2651,10,3,0
915,1,4,0,0,0,5,2663,2,6,1
1312,0,2,0,0,0,3,817,10,5,0
906,2,3,0,0,0,1,636,29,0,0
323,0,0,0,0,0,7,1515,22,4,0
1030,2,5,1,0,0,2,2181,16,7,1
763,0,3,0,0,1,4,555,25,2,0
801,0,1,0,0,1,6,414,20,5,1
1133,0,1,0,0,0,3,67,12,1,0
232,2,0,0,0,1,0,1042,33,6,1
834,1,1,0,0,0,8,2958,20,0,0
1265,0,4,0,0,0,1,288,2,5,0
1309,1,0,0,0,0,2,2897,33,0,0
1366,0,3,0,0,0,6,2685,15,1,1
1091,0,3,0,1,0,2,313,7,2,0
390,0,4,0,0,1,7,1143,4,5,1
567,1,1,0,1,0,7,1465,4,1,0
289,1,0,0,0,0,3,2490,17,3,0
1394,2,0,0,0,0,2,2303,10,3,0
538,2,3,0,1,0,3,2688,36,6,1
1012,0,5,0,0,0,0,1721,15,3,0
82,0,5,0,0,0,2,754,38,4,0
1441,0,3,0,1,1,9,816,34,6,1
601,2,0,0,0,1,0,1695,2,1,0
1299,2,4,0,0,1,2,1340,29,2,0
1397,0,3,0,0,0,4,453,34,4,1
442,1,0,1,0,0,4,2295,45,5,1
787,2,2,0,0,0,1,2567,1,5,0
